x,y,y_true
0.4467871485943775,-1.1848624313787406,-1.2259238260278091
0.45180722891566266,-1.2202360941106996,-1.2280022980585428
0.4568273092369478,-1.1526249990678379,-1.230116598310469
0.4618473895582329,-1.288432492438742,-1.2322682449285538
0.46686746987951805,-1.2606717277855841,-1.2344587560577627
0.4718875502008032,-1.2680583020936342,-1.2366896498430617
0.47690763052208834,-1.3560436402799865,-1.238962444429417
0.4819277108433735,-1.2175890357966273,-1.2412786579617934
0.48694779116465864,-1.2227553868107666,-1.2436398085851577
0.4919678714859438,-1.245638337913078,-1.2460474144444749
0.49698795180722893,-1.267269964354723,-1.2485029936847112
0.5020080321285141,-1.3642377238148657,-1.2510080644508326
0.5070281124497992,-1.287215770709033,-1.2535641448878043
0.5120481927710844,-1.283589914462734,-1.2561727531405926
0.5170682730923695,-1.3230175888918925,-1.258835407354163
0.5220883534136547,-1.2744564826067624,-1.2615536256734816
0.5271084337349398,-1.2320048576983507,-1.2643289262435138
0.5321285140562249,-1.116267955112383,-1.2671628272092255
0.5371485943775101,-1.2560906216890357,-1.2700568467155828
0.5421686746987951,-1.2524084716497301,-1.2730125029075512
0.5471887550200804,-1.28198698719139,-1.2760313139300967
0.5522088353413654,-1.432616495152108,-1.2791147979281847
0.5572289156626506,-1.2843855830827187,-1.2822644730467814
0.5622489959839357,-1.2806634406355704,-1.2854818574308524
0.5672690763052208,-1.0917091002265407,-1.2887684692253636
0.572289156626506,-1.3075147037577703,-1.2921258265752806
0.5773092369477911,-1.2714316602388804,-1.2955554476255695
0.5823293172690763,-1.3018357920976151,-1.2990588505211957
0.5873493975903614,-1.396131796416688,-1.3026375534071253
0.5923694779116466,-1.2148672492671224,-1.306293074428324
0.5973895582329317,-1.2498722891148157,-1.3100269317297577
0.6024096385542168,-1.2505580876929483,-1.313840643456392
0.607429718875502,-1.3904867241367718,-1.3177357277531927
0.6124497991967871,-1.209490157890238,-1.3217137027651258
0.6174698795180723,-1.4379241716605393,-1.3257760866371568
0.6224899598393574,-1.2829758300102303,-1.3299243975142518
0.6275100401606426,-1.158923703476578,-1.3341601535413763
0.6325301204819277,-1.4177277788739515,-1.3384848728634964
0.6375502008032129,-1.3882038919937993,-1.3429000736255776
0.642570281124498,-1.3394351647655747,-1.347407273972586
0.6475903614457831,-1.392286044378783,-1.352007992049487
0.6526104417670683,-1.4807568204865371,-1.3567037460012465
0.6576305220883534,-1.3560110159883485,-1.3614960539728307
0.6626506024096386,-1.4513707312072932,-1.366386434109205
0.6676706827309237,-1.3334890101045207,-1.3713764045553352
0.6726907630522089,-1.4500214221948917,-1.3764674834561874
0.677710843373494,-1.2576664365553238,-1.381661188956727
0.6827309236947792,-1.4496193025888189,-1.38695903920192
0.6877510040160643,-1.4181274736331861,-1.392362552336732
0.6927710843373494,-1.3327918691165554,-1.397873246506129
0.6977911646586346,-1.5019617851697933,-1.4034926398550769
0.7028112449799196,-1.3910254557602109,-1.4092222505285412
0.7078313253012049,-1.3104921763288937,-1.415063596671488
0.7128514056224899,-1.5496168551937808,-1.4210181964288826
0.7178714859437751,-1.412316859263107,-1.4270875679456914
0.7228915662650602,-1.4124826058270057,-1.4332732293668795
0.7279116465863453,-1.3770308690952286,-1.4395766988374135
0.7329317269076305,-1.5449555513725053,-1.4459994945022587
0.7379518072289156,-1.5581796635531227,-1.4525431345063806
0.7429718875502008,-1.4174538117453943,-1.4592091369947462
0.7479919678714859,-1.442240246253665,-1.4659990201123199
0.7530120481927711,-1.452874873976398,-1.472914302004068
0.7580321285140562,-1.4522406440551983,-1.4799565008149562
0.7630522088353413,-1.54152911241623,-1.4871271346899508
0.7680722891566265,-1.475847426001137,-1.4944277217740172
0.7730923694779116,-1.4784139823482267,-1.5018597802121212
0.7781124497991968,-1.566572941591338,-1.5094248281492286
0.7831325301204819,-1.3678624228387244,-1.517124383730305
0.7881526104417671,-1.487053331427374,-1.524959965100317
0.7931726907630522,-1.628237370180441,-1.532933090404229
0.7981927710843374,-1.4885209890963016,-1.541045277787008
0.8032128514056225,-1.627272579011805,-1.5492980453936194
0.8082329317269076,-1.4947261430696328,-1.557692911369029
0.8132530120481928,-1.4735437475376103,-1.5662313938582026
0.8182730923694779,-1.6405695964742424,-1.5749150110061056
0.8232931726907631,-1.5066751906181586,-1.5837452809577044
0.8283132530120482,-1.5597012477030445,-1.5927237218579644
0.8333333333333334,-1.536087039052293,-1.601851851851852
0.8383534136546185,-1.4593877504720163,-1.611131189084332
0.8433734939759037,-1.6401943009806008,-1.6205632517003712
0.8483935742971888,-1.6904484509935338,-1.6301495578449345
0.8534136546184738,-1.71105278003303,-1.639891625662988
0.858433734939759,-1.7150557960967328,-1.6497909732994978
0.8634538152610441,-1.6660172556525576,-1.6598491188994293
0.8684738955823293,-1.6427754226224174,-1.670067580607749
0.8734939759036144,-1.6583126126230203,-1.6804478765694217
0.8785140562248996,-1.6248168650065322,-1.690991524929414
0.8835341365461847,-1.7006598924824585,-1.701700043832691
0.8885542168674698,-1.5962922252516336,-1.712574951424219
0.893574297188755,-1.7447903125080002,-1.7236177658489638
0.8985943775100401,-1.517216471924721,-1.7348300052518906
0.9036144578313253,-1.696159799956766,-1.7462131877779665
0.9086345381526104,-1.8263414360854582,-1.7577688315721556
0.9136546184738956,-1.8551698546243138,-1.7694984547794248
0.9186746987951807,-1.7428057823252847,-1.7814035755447395
0.9236947791164658,-1.8113627348391337,-1.7934857120130656
0.928714859437751,-1.7486263428020017,-1.8057463823293691
0.9337349397590361,-1.780328094672732,-1.8181871046386155
0.9387550200803213,-1.8366357100983202,-1.8308093970857704
0.9437751004016064,-1.9113582752612726,-1.8436147778158
0.9487951807228916,-1.9777925429485395,-1.8566047649736703
0.9538152610441767,-1.905502072869708,-1.8697808767043465
0.9588353413654619,-1.8146327276069167,-1.8831446311527946
0.963855421686747,-1.8795700469335643,-1.8966975464639806
0.9688755020080321,-2.0101002430798287,-1.9104411407828699
0.9738955823293173,-1.9105224581863343,-1.9243769322544289
0.9789156626506024,-1.9076810486453155,-1.9385064390236224
0.9839357429718876,-2.023539774131508,-1.9528311792354174
0.9889558232931727,-1.955054662559136,-1.9673526710347784
0.9939759036144579,-1.9774157350909927,-1.9820724325666728
0.998995983935743,-2.0884296058025145,-1.9969919819760646
1.0040160642570282,-1.9834898485800587,-2.0121128374079214
1.0090361445783131,-1.9825737548977478,-2.0274365170072066
1.0140562248995983,-1.9563204394648666,-2.0429645389188886
1.0190763052208835,-1.97439425712514,-2.0586984212879322
1.0240963855421688,-2.18485323169587,-2.0746396822593027
1.0291164658634537,-2.165815843171176,-2.090789839977966
1.034136546184739,-2.065947591212196,-2.1071504125888887
1.0391566265060241,-2.0826200421640593,-2.123722918237036
1.0441767068273093,-2.09930506016289,-2.1405088750673738
1.0491967871485943,-1.8492912819724894,-2.157509801224867
1.0542168674698795,-2.129055973999029,-2.1747272148544825
1.0592369477911647,-2.1013173828867386,-2.1921626341011864
1.0642570281124497,-2.1334974360304866,-2.2098175771099426
1.069277108433735,-2.1755822619212553,-2.227693562025719
1.0742971887550201,-2.271013646564709,-2.245792106993481
1.0793172690763053,-2.203397192518733,-2.264114730158194
1.0843373493975903,-2.344488966827828,-2.2826629496648225
1.0893574297188755,-2.320383772197535,-2.3014382836583342
1.0943775100401607,-2.3592713341100233,-2.320442250283695
1.0993975903614457,-2.3331264365349624,-2.3396763676858683
1.104417670682731,-2.1739694686759425,-2.3591421540098234
1.109437751004016,-2.5282223428078634,-2.3788411274005234
1.1144578313253013,-2.3438739907729738,-2.398774806002935
1.1194779116465863,-2.547961977657195,-2.418944707962023
1.1244979919678715,-2.47710690068591,-2.4393523514227553
1.1295180722891567,-2.3728832067727073,-2.4599992545300964
1.1345381526104417,-2.4757445339013735,-2.4808869354290106
1.1395582329317269,-2.588236494498812,-2.5020169122644673
1.144578313253012,-2.580614999922227,-2.5233907031814296
1.1495983935742973,-2.49064200641009,-2.545009826324864
1.1546184738955823,-2.6253051303771064,-2.5668757998397354
1.1596385542168675,-2.5716734547044537,-2.5889901418710117
1.1646586345381527,-2.6077086233713516,-2.6113543705636566
1.1696787148594376,-2.686098031871102,-2.6339700040626366
1.1746987951807228,-2.4853230333668916,-2.656838560512918
1.179718875502008,-2.6292480362740256,-2.6799615580594667
1.1847389558232932,-2.8653519217798564,-2.703340514847248
1.1897590361445782,-2.712060603839672,-2.7269769490212266
1.1947791164658634,-2.8038152959078406,-2.7508723787263696
1.1997991967871486,-2.7068336553239454,-2.7750283221076435
1.2048192771084336,-2.862847956384628,-2.799446297310012
1.2098393574297188,-2.8333067377957946,-2.8241278224784425
1.214859437751004,-2.8086754334394644,-2.849074415757901
1.2198795180722892,-2.805027179759743,-2.8742875952933526
1.2248995983935742,-2.995792591794224,-2.899768879229762
1.2299196787148594,-2.9522798845793727,-2.9255197857120967
1.2349397590361446,-2.9895374577781997,-2.951541832885323
1.2399598393574298,-3.0301028775003016,-2.9778365388944046
1.2449799196787148,-2.8631690826618206,-3.004405421884308
1.25,-2.9988514631231236,-3.03125
